time;rx_cnt;rx_avg_lvl;curr_ch_occ;curr_planes;test_tx_cnt;test_rx_succ_cnt_s;test_rx_succ_cnt_l;test_rx_succ_cnt_ac;test_succ_lvl_s;test_succ_lvl_l;test_succ_lvl_ac;test_avg_lvl_s;test_avg_lvl_l;test_avg_lvl_ac
2020-06-02 10:24:38;44;-68.64016840909092;0.000961341176482664;0;17;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:24:39;61;-68.9027218032787;0.0013327886274049918;0;17;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:24:40;45;-68.78197355555555;0.0009293169627232371;0;17;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:24:41;32;-68.39486062499999;0.0007464887163800249;0;18;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:24:42;35;-68.6548797142857;0.0008122189000727657;0;18;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:24:43;33;-67.53642121212123;0.0006816267379240663;0;18;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:24:44;59;-69.0383177966102;0.001678813539249946;0;19;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:24:45;58;-71.54459637931036;0.0020102474261266116;0;19;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:24:46;35;-66.914668;0.0009769790209195046;0;19;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:24:47;69;-71.29252043478265;0.0029306499699616774;0;20;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:24:48;53;-68.83925660377359;0.0016977548220073523;0;20;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:24:49;60;-70.5974105;0.0023378957554797573;0;20;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:24:50;59;-72.16263762711867;0.003189460915828536;0;21;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:24:51;38;-66.77434157894739;0.000784469808535689;0;21;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:24:52;30;-67.41106433333333;0.0006966729413651438;0;21;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:24:53;29;-66.12264137931035;0.0006725031470439881;0;22;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:24:54;27;-66.85992444444445;0.0005898630457373256;0;22;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:24:55;29;-67.13753586206897;0.000673531889227251;0;22;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:24:56;35;-65.99994342857143;0.0007651549968482851;0;23;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:24:57;25;-65.74889960000002;0.0005160098547125632;0;23;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:24:58;22;-66.19923863636365;0.0004809299963234011;0;23;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:24:59;29;-67.75731137931037;0.0008789329631737613;0;24;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:03;45;-66.3393388888889;0.0010617212288755067;0;25;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:04;38;-67.81415947368423;0.0009326271903504578;0;25;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:05;48;-70.29536958333334;0.001425071858719928;0;26;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:06;55;-68.20470563636364;0.001179406854146111;0;26;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:07;44;-69.2155622727273;0.0013856887769400405;0;26;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:25:08;50;-70.17971100000001;0.0014799885997126602;0;27;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:09;48;-69.46641749999998;0.0014497359793618713;0;27;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:25:10;51;-67.05715058823529;0.0012565311514786646;0;27;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:11;36;-67.15791222222222;0.0008770262470996837;0;28;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:12;35;-70.03937942857142;0.0013081474561536053;0;28;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:25:13;30;-68.11497933333335;0.0010244016629762191;0;28;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:14;31;-66.72750548387097;0.0006850166468198453;0;29;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:15;33;-68.24770636363637;0.0009090644219190807;0;29;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:16;25;-66.65632320000003;0.0006537943579403941;0;29;0;0;0;0;0;0;0;0.0;0.0
2020-06-02 10:25:17;32;-67.8127971875;0.0009928910098728032;0;30;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:18;24;-67.39163624999999;0.0005719813487447012;0;30;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:19;36;-68.31663833333333;0.0012638578935455986;0;30;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:25:20;52;-70.6153680769231;0.0019436141149167911;0;31;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:25:21;43;-69.11576046511628;0.001423925920330422;0;31;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:25:22;55;-66.97182836363639;0.0016376119947127722;0;31;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:25:23;42;-67.2768507142857;0.0011545428439334526;0;32;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:24;35;-64.80743885714287;0.0007651465491477241;0;32;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:25:25;44;-65.64462795454546;0.0009619185241767782;0;32;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:25:26;38;-66.9952802631579;0.0007849023739305038;0;33;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:25:27;28;-64.70142464285716;0.0006118795413346283;0;33;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:25:28;21;-66.16635333333335;0.00045897585906919407;0;33;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:25:29;42;-65.27130285714286;0.0008672802493531894;0;34;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:25:30;37;-65.57714891891891;0.0008563597156284881;0;34;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:31;35;-67.87827628571426;0.0007228325879153759;0;34;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:25:32;20;-64.8064755;0.0004952288320755008;0;35;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:25:33;23;-64.6322395652174;0.0005342575560926358;0;35;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:25:34;18;-65.50735944444445;0.00041816526125801665;0;35;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:25:35;38;-68.06218026315788;0.001220813841663679;0;36;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:25:36;14;-65.58382857142858;0.00042857810491204155;0;36;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:37;31;-67.87797032258064;0.0008661900049028561;0;36;0;0;0;0;0;0;0.0;0;0.0
2020-06-02 10:25:38;15;-64.14912066666666;0.00039815344596570403;0;37;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:25:39;23;-64.17470869565219;0.0005698152499269663;0;37;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:25:40;25;-66.07418280000002;0.0005163493199748401;0;37;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:25:41;14;-66.69224;0.0003251963479353537;0;38;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:25:42;24;-66.19676333333335;0.0005571566090378435;0;38;0;0;0;0;0;0;0;0;0.0
2020-06-02 10:26:48;78;-72.00728641025643;0.00407065283113057;0;60;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:26:49;63;-69.72527634920637;0.0027401590967866146;0;60;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:26:50;69;-69.91212449275363;0.0029984451473662253;0;61;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:26:51;51;-67.09559117647059;0.0020673151826859654;0;61;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:26:52;47;-67.22492893617019;0.0016315020864377183;0;61;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:26:53;64;-68.09788656249998;0.0023669076386362274;0;62;0;0;0;0;0;0;0.0;0.0;0.0
2020-06-02 10:26:54;54;-66.96917777777774;0.00215350287100646;0;62;0;0;0;0;0;0;0.0;0.0;0.0
